CO_CODE,CTU_CODE,CTU_ID,COCTU_ID,CTU_NAME,YEAR,NONRES_TYPE_DESC,BLDG_NAME,BLDG_DESC,PERMIT_TYPE,PERMIT_VALUE,SQF,ADDRESS,ZIP_CODE,PIN,PLANNING_AREA
123,55852,02396435,12302396435,Roseville,2010,Retail,Walgreens Store,Retail/drug store,N,1839110,15000,2635 Rice Street N,55113,122923110061,Developed Communities
123,55852,02396435,12302396435,Roseville,2011,Office/Warehouse,Federal Express,Mail Distribution Center,A,7000000,30000,2323 Terminal Road,55113,82923130002,Developed Communities
123,55852,02396435,12302396435,Roseville,2011,Office/Warehouse,Air Gas,Office/Warehouse,N,2500000,18000,2400 Terminal Road,55113,82923320007,Developed Communities
123,55852,02396435,12302396435,Roseville,2011,Public Works,St Paul Regional Water Services,Water Reservoir,N,5600000,35000,1901 Alta Vista,55113,142923000000,Developed Communities
123,55852,02396435,12302396435,Roseville,2011,Religious,Vietnamese Buddist Association,Religious building,A,1400000,28000,475 Minnesota,55113,122923000000,Developed Communities
123,55852,02396435,12302396435,Roseville,2012,Bank,Affinity Credit Union,Credit union,N,3100000,20348,2750 Snelling Avenue N,55113,32923330011,Developed Communities
123,55852,02396435,12302396435,Roseville,2012,Government Office,Roseville Fire Station,Fire Station,N,6363000,30300,2701 Lexington Avenue,55113,32923440031,Developed Communities
123,55852,02396435,12302396435,Roseville,2012,Office/Warehouse,Fed Ex,Fed Ex sorting facility,N,5500000,125000,2275 Walnut Street N,55113,82923320010,Developed Communities
123,55852,02396435,12302396435,Roseville,2012,Office/Warehouse,Cert-i-fit,Office Warehouse,N,4000000,60000,2255 Walnut Street N,55113,82923330006,Developed Communities
019,58486,00665551,01900665551,San Francisco Township,2003,No Projects,None,,,,,,,,Rural Communities: Ag Preserve
019,58486,00665551,01900665551,San Francisco Township,2004,Office/Warehouse,Luthy Sandblasting and Paint,Construction contractor,,,,8950 Joyce Rd,,,Rural Communities: Ag Preserve
019,58486,00665551,01900665551,San Francisco Township,2005,No Projects,None,,,,,,,,Rural Communities: Ag Preserve
019,58486,00665551,01900665551,San Francisco Township,2006,No Projects,None,,,,,,,,Rural Communities: Ag Preserve
019,58486,00665551,01900665551,San Francisco Township,2007,No Projects,None,,,,,,,,Rural Communities: Ag Preserve
019,58486,00665551,01900665551,San Francisco Township,2008,No Projects,No activity,,,,,,,,Rural Communities: Ag Preserve
019,58486,00665551,01900665551,San Francisco Township,2009,No Projects,None,,,,,,,,Rural Communities: Ag Preserve
019,58486,00665551,01900665551,San Francisco Township,2010,No Projects,,,,,,,,,Rural Communities: Ag Preserve
019,58486,00665551,01900665551,San Francisco Township,2011,No Projects,,,,,,,,,Rural Communities: Ag Preserve
019,58486,00665551,01900665551,San Francisco Township,2012,No Projects,,,,,,,,,Rural Communities: Ag Preserve
139,58324,00665541,13900665541,Sand Creek Township,2003,Warehouse,By the Yard,Industry/warehouse,N,525000,,16775 Greystone Ln,55352,,Rural Communities: Diversified Rural Communities
139,58324,00665541,13900665541,Sand Creek Township,2004,No Projects,None,,,,,,,,Rural Communities: Diversified Rural Communities
139,58324,00665541,13900665541,Sand Creek Township,2005,No Projects,None,,,,,,,,Rural Communities: Diversified Rural Communities
139,58324,00665541,13900665541,Sand Creek Township,2006,No Projects,None,,,,,,,,Rural Communities: Diversified Rural Communities
139,58324,00665541,13900665541,Sand Creek Township,2007,Government Office,Scott County,Public safety training facility,A,2800000,,17706 Valley View Dr,55352,,Rural Communities: Diversified Rural Communities
139,58324,00665541,13900665541,Sand Creek Township,2007,Government Office,Scott County,Public safety training facility; burn towner,N,2200000,,17715 Valley View Dr,55352,,Rural Communities: Diversified Rural Communities
139,58324,00665541,13900665541,Sand Creek Township,2007,Other Industrial,Jim Dubbe,Agricultural building,N,250000,,496 N Sutton Lk Blvd,,,Rural Communities: Diversified Rural Communities
139,58324,00665541,13900665541,Sand Creek Township,2007,Retail,By The Yard,Retail; showroom,A,787220,,16775 Greystone La,55352,,Rural Communities: Diversified Rural Communities
139,58324,00665541,13900665541,Sand Creek Township,2008,Office/Warehouse,Grassland Central,Office/warehouse,N,504339,11220,16690 Greystone La,55379,09-037002-0,Rural Communities: Diversified Rural Communities
139,58324,00665541,13900665541,Sand Creek Township,2008,Office/Warehouse,Cover-All,Office/warehouse,N,295380,6575,16656 Greystone La,55379,09-037001-0,Rural Communities: Diversified Rural Communities
139,58324,00665541,13900665541,Sand Creek Township,2009,No Projects,None,,,,,,,,Rural Communities: Diversified Rural Communities
139,58324,00665541,13900665541,Sand Creek Township,2010,No Projects,,,,,,,,,Rural Communities: Diversified Rural Communities
139,58324,00665541,13900665541,Sand Creek Township,2011,No Projects,,,,,,,,,Rural Communities: Diversified Rural Communities
139,58324,00665541,13900665541,Sand Creek Township,2012,Other Commercial Services,Herman Landscaping,New buildings,N,505062,,16648 Berkshire Av,,,Rural Communities: Diversified Rural Communities
139,58738,02396543,13902396543,Savage,2003,Eating and Drinking Establishments,Wendy's,Fast food restaurant,N,600000,4000,7611 Egan Dr,55378,263480020,Developing Communities
139,58738,02396543,13902396543,Savage,2003,Eating and Drinking Establishments,Perkins,Restaurant,N,500000,5900,14435 Hwy 13 S,55378,263480140,Developing Communities
139,58738,02396543,13902396543,Savage,2003,Eating and Drinking Establishments,Davanni's Pizza,Pizza-sandwich shop; tenant finish,N,250000,3600,14125 Hwy 13 S,55378,263500040,Developing Communities
139,58738,02396543,13902396543,Savage,2003,Eating and Drinking Establishments,KFC/A&amp;W,Fast food restaurant,N,275000,4089,14165 Hwy 13 S,55378,263500050,Developing Communities
139,58738,02396543,13902396543,Savage,2003,Eating and Drinking Establishments,Applebee's,Restaurant,N,680000,5315,14425 Hwy 13 S,55378,263480110,Developing Communities
139,58738,02396543,13902396543,Savage,2003,Office,Heatherton Ridge Office Condos,Office,N,1421000,20800,8710-8786 Egan Dr,55378,263610010,Developing Communities
139,58738,02396543,13902396543,Savage,2003,Other Commercial Services,High Tide Car Wash,Car wash,N,400000,5249,12225 Zinran Av,55378,262570020,Developing Communities
139,58738,02396543,13902396543,Savage,2003,Other Commercial Services,Jiffy Lube,Auto service,N,425000,4141,7479 Egan Dr,55378,263580030,Developing Communities
139,58738,02396543,13902396543,Savage,2003,Other Commercial Services,Classic Auto Spa,Car wash,N,720000,11364,8600 Egan Dr,55378,263230020,Developing Communities
139,58738,02396543,13902396543,Savage,2003,Retail,Cub Foods,Grocery store,N,3400000,71368,14075 Hwy 13 S,55378,263500030,Developing Communities
139,58738,02396543,13902396543,Savage,2003,Retail,Ryan Companies,Retail (strip mall),N,1100000,17520,7705-7745 Egan Dr,55378,263480010,Developing Communities
139,58738,02396543,13902396543,Savage,2003,Retail,Opus Northwest,Retail (strip mall),N,1200000,18600,14101-14151 Hwy 13 S,55378,263500040,Developing Communities
139,58738,02396543,13902396543,Savage,2003,Retail,Thoroughbred Carpets,Retail,A,200000,7800,8745 Hwy 101 W,55378,269070460,Developing Communities
139,58738,02396543,13902396543,Savage,2003,Retail,Sterling Trucks,Truck dealership,N,1800000,24599,8025 Hwy 101 W,55378,263590030,Developing Communities
139,58738,02396543,13902396543,Savage,2003,Retail,Holiday Stationstore,Gas station-store,N,850000,6381,7461 Egan Dr,55378,263580020,Developing Communities
139,58738,02396543,13902396543,Savage,2004,Arts Entertainment and Recreation,Warm Water Swim Center,Swim instruction,N,804000,10080,8300 Egan Dr,55378,263220020,Developing Communities
139,58738,02396543,13902396543,Savage,2004,Bank,Eagle Valley Bank,Bank,N,1500000,16619,7533 Egan Dr,55378,263580010,Developing Communities
139,58738,02396543,13902396543,Savage,2004,Bank,Sterling State Bank,Bank,N,1450000,11435,14185 Highway 13 S,55378,263500060,Developing Communities
139,58738,02396543,13902396543,Savage,2004,Bank,Cherokee Bank,Bank,N,496000,8841,14233 O'Connell Ct,55378,263740010,Developing Communities
139,58738,02396543,13902396543,Savage,2004,Office/Warehouse,Datakey Electronics,Office/Manufacturing/Distribution,N,1278329,16500,12730 Creek View Ave,55378,263620010,Developing Communities
139,58738,02396543,13902396543,Savage,2004,Office/Warehouse,Master Electric,Industrial and multi-tenant,N,613000,16204,8555 123rd St W,55378,260570060,Developing Communities
139,58738,02396543,13902396543,Savage,2004,Office/Warehouse,Weise Masonry,Office/Warehouse/Repair,A,345000,3164,12493 Pennsylvania Ave,55378,260130260,Developing Communities
139,58738,02396543,13902396543,Savage,2004,Office/Warehouse,Winter Company,Screen print,A,653000,12480,12605 Creek View Ave,55378,262870030,Developing Communities
139,58738,02396543,13902396543,Savage,2004,Other Commercial Services,Transport Design,Truck maintenance,N,587000,11993,7200 128th St W,55378,269170150,Developing Communities
139,58738,02396543,13902396543,Savage,2004,Religious,St. Mary Magdalene,Church,A,650000,3943,14225 Quentin Ave,55378,261510010,Developing Communities
139,58738,02396543,13902396543,Savage,2004,Retail,Weekend Freedom,Retail and multi-tenant,N,857000,19604,7525 Highway 13 S,55378,263710010,Developing Communities
139,58738,02396543,13902396543,Savage,2004,Retail,Advanced Auto Store,Auto parts,N,716000,9800,7444 Egan Dr,55378,269200110,Developing Communities
139,58738,02396543,13902396543,Savage,2004,Retail,Fendler Construction,Retail--multi-tenant,N,700000,7479,14025 Highway 13 S,55378,263500020,Developing Communities
139,58738,02396543,13902396543,Savage,2005,Bank,Wells Fargo Bank,Bank,N,990000,5141,5705 Loftus Ln,55378,263270010,Developing Communities
139,58738,02396543,13902396543,Savage,2005,Eating and Drinking Establishments,Buffalo Wild Wings,Restaurant-bar,N,750000,5592,7551 Egan Dr,55378,263580040,Developing Communities
139,58738,02396543,13902396543,Savage,2005,Medical--Commercial,Smile Center,Dental clinic,N,625000,5066,13899 Hwy 13 S,55378,262880030,Developing Communities
139,58738,02396543,13902396543,Savage,2005,Office/Warehouse,Savage Business Lofts,Office warehouse,N,325000,7352,8690 Eagle Creek Pkwy,55378,263960060,Developing Communities
139,58738,02396543,13902396543,Savage,2005,Office/Warehouse,Creek View Business Center,Office warehouse and multi-tenant,N,950000,17414,12750 Creek View Av,55378,263620030,Developing Communities
139,58738,02396543,13902396543,Savage,2005,Office/Warehouse,Eagle Creek Commerce Center,Office warehouse,N,3400000,123000,8675 Eagle Creek Pkwy,55378,263940010,Developing Communities
139,58738,02396543,13902396543,Savage,2005,Office/Warehouse,Savage Business Lofts,Office warehouse,N,421000,8400,8639 Eagle Creek Cir,55378,263960050,Developing Communities
139,58738,02396543,13902396543,Savage,2005,Office/Warehouse,Savage Business Lofts,Office warehouse,N,2264000,29408,8600 Eagle Creek Cir,55378,263960010,Developing Communities
139,58738,02396543,13902396543,Savage,2005,Office/Warehouse,Fabcon,(Temporary) office,N,143000,4233,6111 Hwy 13 W,55378,269090060,Developing Communities
139,58738,02396543,13902396543,Savage,2005,Office/Warehouse,Detronics,Office warehouse,N,609000,12768,7211 128th St w,55378,269170120,Developing Communities
139,58738,02396543,13902396543,Savage,2006,Eating and Drinking Establishments,Starbucks Coffee,Coffee shop,N,450000,1945,13945 Hwy 13 Frontage Rd,55378,264080010,Developing Communities
139,58738,02396543,13902396543,Savage,2006,Government Office,City of Savage,Public safety facility,A,6197000,25586,6000 McColl Dr,55378,269160771,Developing Communities
139,58738,02396543,13902396543,Savage,2006,Manufacturing,Fabcon,Wide bed casting bldg,N,436000,18920,6111 Hwy 13 W,55378,269090060,Developing Communities
139,58738,02396543,13902396543,Savage,2006,Medical--Commercial,Childrens Dental,Dental office,N,670000,7200,7629 Egan Dr,55378,263480070,Developing Communities
139,58738,02396543,13902396543,Savage,2006,Office,Savage Professional Center,Office condos,N,800000,10000,7450 South Park Dr,55378,263660020,Developing Communities
139,58738,02396543,13902396543,Savage,2006,Office/Warehouse,Savage Lofts,Industrial (office condos),N,967000,11504,8674 Eagle Creek Cir,55378,263960030,Developing Communities
139,58738,02396543,13902396543,Savage,2006,Other Commercial Services,Primrose School,Daycare,N,1600000,10825,7459 South Park Dr,55378,263660030,Developing Communities
139,58738,02396543,13902396543,Savage,2006,Religious,Southbridge Community Church,Church,N,850000,24490,12925 Eagle Creek Pkwy,55378,263940020,Developing Communities
139,58738,02396543,13902396543,Savage,2006,Retail,Office Max,Retail,A,1500000,22610,14375 Hwy 13 S,55378,263480090,Developing Communities
139,58738,02396543,13902396543,Savage,2006,Schools,ISD #719,Elementary school addn,A,978000,3200,6601 Connelly Pkwy,55378,262420010,Developing Communities
139,58738,02396543,13902396543,Savage,2006,Warehouse,Greenside Landscaping,Warehouse,N,550000,10087,7401 126th St W,55378,269170101,Developing Communities
139,58738,02396543,13902396543,Savage,2007,Office/Warehouse,Savage Business Park,Ofc/whse Bldg #2,N,850000,24490,12941 Eagle Creek Pkwy,,2639400205,Developing Communities
139,58738,02396543,13902396543,Savage,2007,Office/Warehouse,Savage Business Lofts,Ofc/whse Bldg B,N,1080000,24000,8646 Eagle Creek Ci,,2639600201,Developing Communities
139,58738,02396543,13902396543,Savage,2007,Religious,Bridgewood Church,Church,A,290000,2800,6201 135th St,,269210021,Developing Communities
139,58738,02396543,13902396543,Savage,2007,Retail,Asian Direct,Grocery store,N,1500000,19734,4215 Highway 13,,2640300405,Developing Communities
139,58738,02396543,13902396543,Savage,2007,Schools,Red Tail Ridge Elementary,School,N,12285000,91000,15200 Hampshire Av,,269320380,Developing Communities
139,58738,02396543,13902396543,Savage,2008,Eating and Drinking Establishments,Sonic Burger Drive-In,Restaurant; fast food,N,750000,1876,4233 Egan Dr,55378,26-427-001-0,Developing Communities
139,58738,02396543,13902396543,Savage,2008,Recreation Public,McColl Pond ELC,Environmental learning ctr,N,1650000,8352,13550 Dakota Av,55378,26-920-001-0-1,Developing Communities
139,58738,02396543,13902396543,Savage,2008,Religious,Bethesda Church,Church,A,450000,6574,15033 Highway 13,55378,26-931-034-0,Developing Communities
139,58738,02396543,13902396543,Savage,2008,Retail,Walgreens,Pharmacy/retail,N,1300000,11702,4205 Egan Dr,55378,26-427-002-0,Developing Communities
139,58738,02396543,13902396543,Savage,2009,Government Office,City of Savage Fire Station #60,Fire station,N,1740683,10325,13105 Dakota Ave,55378,26-432-001-0,Developing Communities
139,58738,02396543,13902396543,Savage,2010,Medical--Commercial,Savage Medical Building,Medical offices,N,3500000,30192,6350 143 St.,55378,,Developing Communities
139,58738,02396543,13902396543,Savage,2010,Other Commercial Services,Bimbo Bakery,Bakery Distribution Center and Offices,N,1087000,15725,12965 Eagle Creek Pkwy,55378,,Developing Communities
139,58738,02396543,13902396543,Savage,2011,Medical--Commercial,Fairview Medical Clinic,One story brick medical office building,A,1200000,11263,5725 Loftus Lane,55378,,Developing Communities
139,58738,02396543,13902396543,Savage,2012,Office/Warehouse,Bimbo Bakery,Addition,A,1100000,11305,12965 Eagle Creek Pkwy.,55378,,Developing Communities
139,58738,02396543,13902396543,Savage,2012,Office/Warehouse,Beckhoff Automation,Office Warehouse,N,7200000,44457,13130 Dakota Ave.,55378,,Developing Communities
139,58738,02396543,13902396543,Savage,2012,Public Works,no building name,Public Works expansion,A,4420000,29326,13770 Dakota Ave.,55378,,Developing Communities
139,58738,02396543,13902396543,Savage,2012,Recreation Public,Savage Sports Dome,Seasonal sports dome with removable roof,N,4000000,106316,13450 Dakota Ave.,55378,,Developing Communities
139,58738,02396543,13902396543,Savage,2012,Retail,Asian Direct II,Retail shopping,N,583505,10043,4111 Hwy. 13,55378,,Developing Communities
139,58738,02396543,13902396543,Savage,2012,Schools,Aspen Academy,K-8 Charter School,N,3444000,42009,14825 Zinran Ave.,55378,,Developing Communities
